station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
STG;01.03.1885 00:00;;;1.5;-2.9;;;;;;;;;;;;;;;;;;;81.9;94;;;;;;
STG;01.04.1885 00:00;;;7;-1.1;;;;;;;;;;;;;;;;;;;65.6;64;;;;;;
STG;01.05.1885 00:00;;;7.8;-4.4;;;;;;;;;;;;;;;;;;;214.3;137;;;;;;
STG;01.06.1885 00:00;;;15;-0.7;;;;;;;;;;;;;;;;;;;83.5;49;;;;;;
STG;01.07.1885 00:00;;;15.7;-1.8;;;;;;;;;;;;;;;;;;;218.6;125;;;;;;
STG;01.08.1885 00:00;;;14.5;-2.7;;;;;;;;;;;;;;;;;;;137.2;74;;;;;;
STG;01.09.1885 00:00;;;11.2;-1.9;;;;;;;;;;;;;;;;;;;216;157;;;;;;
STG;01.10.1885 00:00;;;6.2;-3;;;;;;;;;;;;;;;;;;;187.5;179;;;;;;
STG;01.11.1885 00:00;;;3.1;-1.2;;;;;;;;;;;;;;;;;;;57.7;62;;;;;;
STG;01.12.1885 00:00;;;-1.1;-2.4;;;;;;;;;;;;;;;;;;;118.7;131;;;;;;
STG;01.01.1886 00:00;;;-2;-2.2;;;;;;;;;;;;;;;;;;;43;64;;;;;;
STG;01.02.1886 00:00;;;-3.6;-4.4;;;;;;;;;;;;;;;;;;;33.1;52;;;;;;
STG;01.03.1886 00:00;;;0.1;-4.3;;;;;;;;;;;;;;;;;;;44.2;51;;;;;;
STG;01.04.1886 00:00;;;7.2;-0.9;;;;;;;;;;;;;;;;;;;136.3;132;;;;;;
STG;01.05.1886 00:00;;;10.8;-1.4;;;;;;;;;;;;;;;;;;;83.6;53;;;;;;
STG;01.06.1886 00:00;;;11.6;-4.1;;;;;;;;;;;;;;;;;;;344.7;203;;;;;;
STG;01.07.1886 00:00;;;15.6;-1.9;;;;;;;;;;;;;;;;;;;166.8;96;;;;;;
STG;01.08.1886 00:00;;;14.8;-2.4;;;;;;;;;;;;;;;;;;;296.7;160;;;;;;
STG;01.09.1886 00:00;;;13.8;0.7;;;;;;;;;;;;;;;;;;;101.8;74;;;;;;
STG;01.10.1886 00:00;;;8.6;-0.6;;;;;;;;;;;;;;;;;;;127.8;122;;;;;;
STG;01.11.1886 00:00;;;3.8;-0.5;;;;;;;;;;;;;;;;;;;61.3;66;;;;;;
STG;01.12.1886 00:00;;;0.3;-1;;;;;;;;;;;;;;;;;;;118.2;131;;;;;;
STG;01.01.1887 00:00;;;-4.5;-4.7;;;;;;;;;;;;;;;;;;;9.6;14;;;;;;
STG;01.02.1887 00:00;;;-3;-3.8;;;;;;;;;;;;;;;;;;;8.7;14;;;;;;
STG;01.03.1887 00:00;;;-0.7;-5.1;;;;;;;;;;;;;;;;;;;101.5;116;;;;;;
STG;01.04.1887 00:00;;;5.3;-2.8;;;;;;;;;;;;;;;;;;;67.8;66;;;;;;
STG;01.05.1887 00:00;;;7.3;-4.9;;;;;;;;;;;;;;;;;;;263.8;169;;;;;;
STG;01.06.1887 00:00;;;14.4;-1.3;;;;;;;;;;;;;;;;;;;134;79;;;;;;
STG;01.07.1887 00:00;;;17.4;-0.1;;;;;;;;;;;;;;;;;;;161.6;93;;;;;;
STG;01.08.1887 00:00;;;14.5;-2.7;;;;;;;;;;;;;;;;;;;145.4;78;;;;;;
STG;01.09.1887 00:00;;;10.3;-2.8;;;;;;;;;;;;;;;;;;;126.3;92;;;;;;
STG;01.10.1887 00:00;;;3.6;-5.6;;;;;;;;;;;;;;;;;;;68.8;66;;;;;;
STG;01.11.1887 00:00;;;1.7;-2.6;;;;;;;;;;;;;;;;;;;52.9;57;;;;;;
STG;01.12.1887 00:00;;;-1.7;-3;;;;;;;;;;;;;;;;;;;103.4;114;;;;;;
STG;01.01.1888 00:00;;;-3.3;-3.5;;;;;;;;;;;;;;;;;;;35.9;54;;;;;;
STG;01.02.1888 00:00;;;-2.4;-3.2;;;;;;;;;;;;;;;;;;;75;117;;;;;;
STG;01.03.1888 00:00;;;0.9;-3.5;;;;;;;;;;;;;;;;;;;73.5;84;;;;;;
STG;01.04.1888 00:00;;;3.8;-4.3;;;;;;;;;;;;;;;;;;;171.5;167;;;;;;
STG;01.05.1888 00:00;;;11.1;-1.1;;;;;;;;;;;;;;;;;;;107.2;68;;;;;;
STG;01.06.1888 00:00;;;13.9;-1.8;;;;;;;;;;;;;;;;;;;203.6;120;;;;;;
STG;01.07.1888 00:00;;;12.9;-4.6;;;;;;;;;;;;;;;;;;;195.3;112;;;;;;
STG;01.08.1888 00:00;;;13.4;-3.8;;;;;;;;;;;;;;;;;;;179.4;97;;;;;;
STG;01.09.1888 00:00;;;11.8;-1.3;;;;;;;;;;;;;;;;;;;386.2;280;;;;;;
STG;01.10.1888 00:00;;;4.4;-4.8;;;;;;;;;;;;;;;;;;;102.3;98;;;;;;
STG;01.11.1888 00:00;;;3.1;-1.2;;;;;;;;;;;;;;;;;;;57.7;62;;;;;;
STG;01.12.1888 00:00;;;-1.4;-2.7;;;;;;;;;;;;;;;;;;;11.6;13;;;;;;
STG;01.01.1889 00:00;;;-3.6;-3.8;;;;;;;;;;;;;;;;;;;15.7;24;;;;;;
STG;01.02.1889 00:00;;;-3.1;-3.9;;;;;;;;;;;;;;;;;;;107.1;167;;;;;;
STG;01.03.1889 00:00;;;-1.2;-5.6;;;;;;;;;;;;;;;;;;;67.2;77;;;;;;
STG;01.04.1889 00:00;;;4.4;-3.7;;;;;;;;;;;;;;;;;;;86.7;84;;;;;;
STG;01.05.1889 00:00;;;12;-0.2;;;;;;;;;;;;;;;;;;;170.1;109;;;;;;
STG;01.06.1889 00:00;;;14.6;-1.1;;;;;;;;;;;;;;;;;;;316.7;186;;;;;;
STG;01.07.1889 00:00;;;14.4;-3.1;;;;;;;;;;;;;;;;;;;186.9;107;;;;;;
STG;01.08.1889 00:00;;;13.9;-3.3;;;;;;;;;;;;;;;;;;;128.7;69;;;;;;
STG;01.09.1889 00:00;;;10;-3.1;;;;;;;;;;;;;;;;;;;164.4;119;;;;;;
STG;01.10.1889 00:00;;;6.8;-2.4;;;;;;;;;;;;;;;;;;;152.5;146;;;;;;
STG;01.11.1889 00:00;;;1.8;-2.5;;;;;;;;;;;;;;;;;;;89.5;97;;;;;;
STG;01.12.1889 00:00;;;-3.8;-5.1;;;;;;;;;;;;;;;;;;;24.1;27;;;;;;
STG;01.01.1890 00:00;;;0.7;0.5;;;;;;;;;;;;;;;;;;;78.8;118;;;;;;
STG;01.02.1890 00:00;;;-4.8;-5.6;;;;;;;;;;;;;;;;;;;9.1;14;;;;;;
STG;01.03.1890 00:00;;;1.8;-2.6;;;;;;;;;;;;;;;;;;;46;53;;;;;;
STG;01.04.1890 00:00;;;5;-3.1;;;;;;;;;;;;;;;;;;;136.1;132;;;;;;
STG;01.05.1890 00:00;;;11.7;-0.5;;;;;;;;;;;;;;;;;;;100.1;64;;;;;;
STG;01.06.1890 00:00;;;11.6;-4.1;;;;;;;;;;;;;;;;;;;216.7;127;;;;;;
STG;01.07.1890 00:00;;;13.2;-4.3;;;;;;;;;;;;;;;;;;;197.7;113;;;;;;
STG;01.08.1890 00:00;;;13.9;-3.3;;;;;;;;;;;;;;;;;;;401.8;217;;;;;;
STG;01.09.1890 00:00;;;10.6;-2.5;;;;;;;;;;;;;;;;;;;64;46;;;;;;
STG;01.10.1890 00:00;;;5.3;-3.9;;;;;;;;;;;;;;;;;;;148.7;142;;;;;;
STG;01.11.1890 00:00;;;1.8;-2.5;;;;;;;;;;;;;;;;;;;76.3;82;;;;;;
STG;01.12.1890 00:00;;;-6.5;-7.8;;;;;;;;;;;;;;;;;;;9;10;;;;;;
STG;01.01.1891 00:00;;;-5.9;-6.1;;;;;;;;;;;;;;;;;;;51.2;77;;;;;;
STG;01.02.1891 00:00;;;-3.7;-4.5;;;;;;;;;;;;;;;;;;;13.4;21;;;;;;
STG;01.03.1891 00:00;;;1.9;-2.5;;;;;;;;;;;;;;;;;;;134.9;155;;;;;;
STG;01.04.1891 00:00;;;3.2;-4.9;;;;;;;;;;;;;;;;;;;137.4;134;;;;;;
STG;01.05.1891 00:00;;;10;-2.2;;;;;;;;;;;;;;;;;;;131.7;84;;;;;;
STG;01.06.1891 00:00;;;13.7;-2;;;;;;;;;;;;;;;;;;;198.8;117;;;;;;
STG;01.07.1891 00:00;;;14.1;-3.4;;;;;;;;;;;;;;;;;;;253.4;145;;;;;;
STG;01.08.1891 00:00;;;13.6;-3.6;;;;;;;;;;;;;;;;;;;155.4;84;;;;;;
STG;01.09.1891 00:00;;;12.1;-1;;;;;;;;;;;;;;;;;;;122.1;89;;;;;;
STG;01.10.1891 00:00;;;8.6;-0.6;;;;;;;;;;;;;;;;;;;90.6;86;;;;;;
STG;01.11.1891 00:00;;;1.7;-2.6;;;;;;;;;;;;;;;;;;;64.4;69;;;;;;
STG;01.12.1891 00:00;;;-0.1;-1.4;;;;;;;;;;;;;;;;;;;110.2;122;;;;;;
STG;01.01.1892 00:00;-5.2;;-2.2;-2.4;-2.9;;;;;;;;;;;;;;;;;;84.2;126;;;;;;
STG;01.02.1892 00:00;-2.9;;0.9;0.1;-0.9;;;;;;;;;;;;;;;;;;68.5;107;;;;;;
STG;01.03.1892 00:00;-4.4;;-0.9;-5.3;-5.4;;;;;;;;;;;;;;;;;;56;64;;;;;;
STG;01.04.1892 00:00;2;;5.8;-2.3;-2.2;;;;;;;;;;;;;;;;;;201.9;196;;;;;;
STG;01.05.1892 00:00;6.3;;10.4;-1.8;-1.9;;;;;;;;;;;;;;;;;;66.9;43;;;;;;
STG;01.06.1892 00:00;10.4;;13.7;-2;-1.4;;;;;;;;;;;;;;;;;;192;113;;;;;;
STG;01.07.1892 00:00;10.9;;14.6;-2.9;-2.7;;;;;;;;;;;;;;;;;;198;114;;;;;;
STG;01.08.1892 00:00;11.9;;16.8;-0.4;-1.7;;;;;;;;;;;;;;;;;;100.7;54;;;;;;
STG;01.09.1892 00:00;9.4;;12.5;-0.6;-0.5;;;;;;;;;;;;;;;;;;261.3;190;;;;;;
STG;01.10.1892 00:00;4;;7.4;-1.8;-2.3;;;;;;;;;;;;;;;;;;187.1;179;;;;;;
STG;01.11.1892 00:00;1.8;;4.5;0.2;0.2;;;;;;;;;;;;;;;;;;49.3;53;;;;;;
STG;01.12.1892 00:00;-5.5;;-2.3;-3.6;-3.9;;;;;;;;;;;;;;;;;;40.8;45;;;;;;
STG;01.01.1893 00:00;-10.6;;-6.8;-7;-8.3;;;;;;;;;;;;;;;;;;82.4;123;;;;;;
STG;01.02.1893 00:00;-2;;1.2;0.4;0;;;;;;;;;;;;;;;;;;61.4;96;;;;;;
STG;01.03.1893 00:00;-0.9;;3.2;-1.2;-1.9;;;;;;;;;;;;;;;;;;30.9;35;;;;;;
STG;01.04.1893 00:00;3;;8.4;0.3;-1.2;;;;;;;;;;;;;;;;;;6.9;7;;;;;;
STG;01.05.1893 00:00;6;;9.8;-2.4;-2.2;;;;;;;;;;;;;;;;;;150.1;96;;;;;;
STG;01.06.1893 00:00;8.9;;13.5;-2.2;-2.9;;;;;;;;;;;;;;;;;;131.6;77;;;;;;
STG;01.07.1893 00:00;12;;15.2;-2.3;-1.6;;;;;;;;;;;;;;;;;;226.5;130;;;;;;
STG;01.08.1893 00:00;10.8;;15.4;-1.8;-2.8;;;;;;;;;;;;;;;;;;32.6;18;;;;;;
STG;01.09.1893 00:00;8.7;;12;-1.1;-1.2;;;;;;;;;;;;;;;;;;126.9;92;;;;;;
STG;01.10.1893 00:00;5;;9;-0.2;-1.3;;;;;;;;;;;;;;;;;;116.8;111;;;;;;
STG;01.11.1893 00:00;-1.6;;1.4;-2.9;-3.2;;;;;;;;;;;;;;;;;;101;109;;;;;;
STG;01.12.1893 00:00;-5.4;;-1.9;-3.2;-3.8;;;;;;;;;;;;;;;;;;31.1;34;;;;;;
STG;01.01.1894 00:00;-7.2;;-3.2;-3.4;-4.9;;;;;;;;;;;;;;;;;;29.3;44;;;;;;
STG;01.02.1894 00:00;-4;;-0.2;-1;-2;;;;;;;;;;;;;;;;;;69;107;;;;;;
STG;01.03.1894 00:00;-0.5;;3.1;-1.3;-1.5;;;;;;;;;;;;;;;;;;49.2;56;;;;;;
STG;01.04.1894 00:00;4.3;;7.7;-0.4;0.1;;;;;;;;;;;;;;;;;;121.7;118;;;;;;
STG;01.05.1894 00:00;6.3;;9;-3.2;-1.9;;;;;;;;;;;;;;;;;;234;150;;;;;;
STG;01.06.1894 00:00;9;;12.7;-3;-2.8;;;;;;;;;;;;;;;;;;156.4;92;;;;;;
STG;01.07.1894 00:00;11.7;;15.7;-1.8;-1.9;;;;;;;;;;;;;;;;;;191.3;110;;;;;;
STG;01.08.1894 00:00;10.8;;14.4;-2.8;-2.8;;;;;;;;;;;;;;;;;;187;101;;;;;;
STG;01.09.1894 00:00;7.3;;10.5;-2.6;-2.6;;;;;;;;;;;;;;;;;;131.4;95;;;;;;
STG;01.10.1894 00:00;4.4;;7.8;-1.4;-1.9;;;;;;;;;;;;;;;;;;103.1;98;;;;;;
STG;01.11.1894 00:00;0.1;;3.5;-0.8;-1.5;;;;;;;;;;;;;;;;;;37.3;40;;;;;;
STG;01.12.1894 00:00;-5.4;;-2;-3.3;-3.8;;;;;;;;;;;;;;;;;;66.7;74;;;;;;
STG;01.01.1895 00:00;-9;;-5;-5.2;-6.7;;;;;;;;;;;;;;;;;;63.8;96;;;;;;
STG;01.02.1895 00:00;-12.3;;-8.6;-9.4;-10.3;;;;;;;;;;;;;;;;;;29.3;46;;;;;;
STG;01.03.1895 00:00;-2.6;;0.8;-3.6;-3.6;;;;;;;;;;;;;;;;;;85.6;98;;;;;;
STG;01.04.1895 00:00;3.6;;6.9;-1.2;-0.6;;;;;;;;;;;;;;;;;;88.9;86;;;;;;
STG;01.05.1895 00:00;5.8;;9.6;-2.6;-2.4;;;;;;;;;;;;;;;;;;150.3;96;;;;;;
STG;01.06.1895 00:00;9.7;;13.4;-2.3;-2.1;;;;;;;;;;;;;;;;;;186.5;110;;;;;;
STG;01.07.1895 00:00;11.8;;16;-1.5;-1.8;;;;;;;;;;;;;;;;;;121.7;70;;;;;;
STG;01.08.1895 00:00;11;;14.7;-2.5;-2.6;;;;;;;;;;;;;;;;;;189.6;102;;;;;;
STG;01.09.1895 00:00;9.9;;14.4;1.3;0;;;;;;;;;;;;;;;;;;9.9;7;;;;;;
STG;01.10.1895 00:00;3.3;;6.9;-2.3;-3;;;;;;;;;;;;;;;;;;112.3;107;;;;;;
STG;01.11.1895 00:00;2;;5.4;1.1;0.4;;;;;;;;;;;;;;;;;;69.1;75;;;;;;
STG;01.12.1895 00:00;-2.8;;0.4;-0.9;-1.2;;;;;;;;;;;;;;;;;;143.2;158;;;;;;
STG;01.01.1896 00:00;-5.8;;-2.8;-3;-3.5;;;;;;;;;;;;;;;;;;25.5;38;;;;;;
STG;01.02.1896 00:00;-5.7;;-2.7;-3.5;-3.7;;;;;;;;;;;;;;;;;;28.9;45;;;;;;
STG;01.03.1896 00:00;1.8;;4.7;0.3;0.8;;;;;;;;;;;;;;;;;;142.6;163;;;;;;
STG;01.04.1896 00:00;0.8;;3.2;-4.9;-3.4;;;;;;;;;;;;;;;;;;190.4;185;;;;;;
STG;01.05.1896 00:00;4.4;;7.6;-4.6;-3.8;;;;;;;;;;;;;;;;;;257.7;165;;;;;;
STG;01.06.1896 00:00;10.1;;13.6;-2.1;-1.7;;;;;;;;;;;;;;;;;;166.5;98;;;;;;
STG;01.07.1896 00:00;11.9;;15.1;-2.4;-1.7;;;;;;;;;;;;;;;;;;223.8;128;;;;;;
STG;01.08.1896 00:00;9.7;;12.3;-4.9;-3.9;;;;;;;;;;;;;;;;;;257.1;139;;;;;;
STG;01.09.1896 00:00;8.6;;11.5;-1.6;-1.3;;;;;;;;;;;;;;;;;;241.3;175;;;;;;
STG;01.10.1896 00:00;3.2;;6.9;-2.3;-3.1;;;;;;;;;;;;;;;;;;121.2;116;;;;;;
STG;01.11.1896 00:00;-1.8;;0.6;-3.7;-3.4;;;;;;;;;;;;;;;;;;51.1;55;;;;;;
STG;01.12.1896 00:00;-3.9;;-0.7;-2;-2.3;;;;;;;;;;;;;;;;;;44.4;49;;;;;;
STG;01.01.1897 00:00;-5.6;;-3;-3.2;-3.3;;;;;;;;;;;;;;;;;;31.4;47;;;;;;
STG;01.02.1897 00:00;-0.1;;2.9;2.1;1.9;;;;;;;;;;;;;;;;;;156.5;244;;;;;;
STG;01.03.1897 00:00;1.9;;4.7;0.3;0.9;;;;;;;;;;;;;;;;;;93.2;107;;;;;;
STG;01.04.1897 00:00;2.6;;5.6;-2.5;-1.6;;;;;;;;;;;;;;;;;;149.3;145;;;;;;
STG;01.05.1897 00:00;4.5;;7.5;-4.7;-3.7;;;;;;;;;;;;;;;;;;185.1;118;;;;;;
STG;01.06.1897 00:00;10.8;;15.1;-0.6;-1;;;;;;;;;;;;;;;;;;207.7;122;;;;;;
STG;01.07.1897 00:00;12.2;;15.7;-1.8;-1.4;;;;;;;;;;;;;;;;;;154.4;89;;;;;;
STG;01.08.1897 00:00;11.5;;15.3;-1.9;-2.1;;;;;;;;;;;;;;;;;;274;148;;;;;;
STG;01.09.1897 00:00;8.1;;10.8;-2.3;-1.8;;;;;;;;;;;;;;;;;;253.9;184;;;;;;
STG;01.10.1897 00:00;3.1;;5.9;-3.3;-3.2;;;;;;;;;;;;;;;;;;48.2;46;;;;;;
STG;01.11.1897 00:00;-0.9;;2.5;-1.8;-2.5;;;;;;;;;;;;;;;;;;16.9;18;;;;;;
STG;01.12.1897 00:00;-3.5;;-0.2;-1.5;-1.9;;;;;;;;;;;;;;;;;;36.1;40;;;;;;
STG;01.01.1898 00:00;-2.6;;1;0.8;-0.3;;;;;;;;;;;;;;;;;;11;16;;;;;;
STG;01.02.1898 00:00;-4.3;;-0.7;-1.5;-2.3;;;;;;;;;;;;;;;;;;132.2;206;;;;;;
STG;01.03.1898 00:00;-1.4;;1.4;-3;-2.4;;;;;;;;;;;;;;;;;;68.7;79;;;;;;
STG;01.04.1898 00:00;3.2;;6;-2.1;-1;;;;;;;;;;;;;;;;;;106.5;103;;;;;;
STG;01.05.1898 00:00;6.2;;9.5;-2.7;-2;;;;;;;;;;;;;;;;;;170.9;109;;;;;;
STG;01.06.1898 00:00;9;;12.5;-3.2;-2.8;;;;;;;;;;;;;;;;;;217.6;128;;;;;;
STG;01.07.1898 00:00;9.9;;13.9;-3.6;-3.7;;;;;;;;;;;;;;;;;;198.1;114;;;;;;
STG;01.08.1898 00:00;12;;16.5;-0.7;-1.6;;;;;;;;;;;;;;;;;;128.2;69;;;;;;
STG;01.09.1898 00:00;8.8;;12.8;-0.3;-1.1;;;;;;;;;;;;;;;;;;60.5;44;;;;;;
STG;01.10.1898 00:00;6.4;;9.2;0;0.1;;;;;;;;;;;;;;;;;;124;118;;;;;;
STG;01.11.1898 00:00;1.5;;4.4;0.1;-0.1;;;;;;;;;;;;;;;;;;106.8;115;;;;;;
STG;01.12.1898 00:00;-3.8;;0;-1.3;-2.2;;;;;;;;;;;;;;;;;;51.5;57;;;;;;
STG;01.01.1899 00:00;-2;;1.3;1.1;0.3;;;;;;;;;;;;;;;;;;101.3;152;;;;;;
STG;01.02.1899 00:00;-2.6;;1.8;1;-0.6;;;;;;;;;;;;;;;;;;24.3;38;;;;;;
STG;01.03.1899 00:00;-1.7;;2.6;-1.8;-2.7;;;;;;;;;;;;;;;;;;53.1;61;;;;;;
STG;01.04.1899 00:00;2.3;;5.5;-2.6;-1.9;;;;;;;;;;;;;;;;;;215;209;;;;;;
STG;01.05.1899 00:00;6;;9.1;-3.1;-2.2;;;;;;;;;;;;;;;;;;139.1;89;;;;;;
STG;01.06.1899 00:00;8.9;;13.4;-2.3;-2.9;;;;;;;;;;;;;;;;;;96.4;57;;;;;;
STG;01.07.1899 00:00;11.2;;15.2;-2.3;-2.4;;;;;;;;;;;;;;;;;;95.3;55;;;;;;
STG;01.08.1899 00:00;11.3;;16;-1.2;-2.3;;;;;;;;;;;;;;;;;;75.9;41;;;;;;
STG;01.09.1899 00:00;8.5;;11.7;-1.4;-1.4;;;;;;;;;;;;;;;;;;190.2;138;;;;;;
STG;01.10.1899 00:00;4.1;;8.2;-1;-2.2;;;;;;;;;;;;;;;;;;82.2;78;;;;;;
STG;01.11.1899 00:00;-0.2;;3.6;-0.7;-1.8;;;;;;;;;;;;;;;;;;16.4;18;;;;;;
STG;01.12.1899 00:00;-6.3;;-2.9;-4.2;-4.7;;;;;;;;;;;;;;;;;;91.2;101;;;;;;
STG;01.01.1900 00:00;-2.7;;0.3;0.1;-0.4;;;;;;;;;;;;;;;;;;148.7;223;;;;;;
STG;01.02.1900 00:00;-1.7;;2.2;1.4;0.3;;;;;;;;;;;;;;;;;;79.3;124;;;;;;
STG;01.03.1900 00:00;-4.7;;-1.3;-5.7;-5.7;;;;;;;;;;;;;;;;;;124.9;143;;;;;;
STG;01.04.1900 00:00;1.3;;4.8;-3.3;-2.9;;;;;;;;;;;;;;;;;;125.3;122;;;;;;
STG;01.05.1900 00:00;5.4;;8.8;-3.4;-2.8;;;;;;;;;;;;;;;;;;149.4;95;;;;;;
STG;01.06.1900 00:00;10.4;;14.5;-1.2;-1.4;;;;;;;;;;;;;;;;;;96;56;;;;;;
STG;01.07.1900 00:00;13.1;;16.7;-0.8;-0.5;;;;;;;;;;;;;;;;;;153;88;;;;;;
STG;01.08.1900 00:00;10.7;;13.9;-3.3;-2.9;;;;;;;;;;;;;;;;;;114.8;62;;;;;;
STG;01.09.1900 00:00;10;;13.7;0.6;0.1;;;;;;;;;;;;;;;;;;59;43;;;;;;
STG;01.10.1900 00:00;4.7;;8.2;-1;-1.6;;;;;;;;;;;;;;;;;;110.8;106;;;;;;
STG;01.11.1900 00:00;0.9;;4;-0.3;-0.7;;;;;;;;;;;;;;;;;;86.8;94;;;;;;
STG;01.12.1900 00:00;-1.9;;1.7;0.4;-0.3;;;;;;;;;;;;;;;;;;44.7;49;;;;;;
STG;01.01.1901 00:00;-6.2;;-3.1;-3.3;-3.9;;;;;;;;;;;;;;;;;;32.8;49;;;;;;
STG;01.02.1901 00:00;-10.2;;-6.1;-6.9;-8.2;;;;;;;;;;;;;;;;;;40.8;64;;;;;;
STG;01.03.1901 00:00;-2.1;;1;-3.4;-3.1;;;;;;;;;;;;;;;;;;106.5;122;;;;;;
STG;01.04.1901 00:00;2.4;;6.2;-1.9;-1.8;;;;;;;;;;;;;;;;;;157.6;153;;;;;;
STG;01.05.1901 00:00;5.4;;10.1;-2.1;-2.8;;;;;;;;;;;;;;;;;;42.4;27;;;;;;
STG;01.06.1901 00:00;9.7;;14.1;-1.6;-2.1;;;;;;;;;;;;;;;;;;219.4;129;;;;;;
STG;01.07.1901 00:00;11.3;;15.7;-1.8;-2.3;;;;;;;;;;;;;;;;;;97.7;56;;;;;;
STG;01.08.1901 00:00;10.4;;14.2;-3;-3.2;;;;;;;;;;;;;;;;;;194.3;105;;;;;;
STG;01.09.1901 00:00;9.5;;12.4;-0.7;-0.4;;;;;;;;;;;;;;;;;;137.4;100;;;;;;
STG;01.10.1901 00:00;4.2;;7.1;-2.1;-2.1;;;;;;;;;;;;;;;;;;71.7;68;;;;;;
STG;01.11.1901 00:00;-2.8;;0.2;-4.1;-4.4;;;;;;;;;;;;;;;;;;45.7;49;;;;;;
STG;01.12.1901 00:00;-3.5;;0.3;-1;-1.9;;;;;;;;;;;;;;;;;;59.1;65;;;;;;
STG;01.01.1902 00:00;-2.6;;0.9;0.7;-0.3;;;;;;;;;;;;;;;;;;36.2;54;;;;;;
STG;01.02.1902 00:00;-4.2;;-1.4;-2.2;-2.2;;;;;;;;;;;;;;;;;;52.4;82;;;;;;
STG;01.03.1902 00:00;-0.9;;2.5;-1.9;-1.9;;;;;;;;;;;;;;;;;;77.6;89;;;;;;
STG;01.04.1902 00:00;4.5;;7.7;-0.4;0.3;;;;;;;;;;;;;;;;;;50.2;49;;;;;;
STG;01.05.1902 00:00;3.5;;6.1;-6.1;-4.7;;;;;;;;;;;;;;;;;;253.7;162;;;;;;
STG;01.06.1902 00:00;8.8;;12.6;-3.1;-3;;;;;;;;;;;;;;;;;;146;86;;;;;;
STG;01.07.1902 00:00;11.5;;15.5;-2;-2.1;;;;;;;;;;;;;;;;;;175.2;100;;;;;;
STG;01.08.1902 00:00;10.8;;14.7;-2.5;-2.8;;;;;;;;;;;;;;;;;;197.1;106;;;;;;
STG;01.09.1902 00:00;8.4;;11.6;-1.5;-1.5;;;;;;;;;;;;;;;;;;191.1;139;;;;;;
STG;01.10.1902 00:00;4.2;;7.2;-2;-2.1;;;;;;;;;;;;;;;;;;116.4;111;;;;;;
STG;01.11.1902 00:00;-1.1;;1.6;-2.7;-2.7;;;;;;;;;;;;;;;;;;11.8;13;;;;;;
STG;01.12.1902 00:00;-5.1;;-1.8;-3.1;-3.5;;;;;;;;;;;;;;;;;;85.2;94;;;;;;
STG;01.01.1903 00:00;-5;;-0.9;-1.1;-2.7;;;;;;;;;;;;;;;;;;56.8;85;;;;;;
STG;01.02.1903 00:00;-2.4;;1.9;1.1;-0.4;;;;;;;;;;;;;;;;;;52.8;82;;;;;;
STG;01.03.1903 00:00;0.4;;4.2;-0.2;-0.6;;;;;;;;;;;;;;;;;;51.9;59;;;;;;
STG;01.04.1903 00:00;-0.1;;2.8;-5.3;-4.3;;;;;;;;;;;;;;;;;;118.2;115;;;;;;
STG;01.05.1903 00:00;6;;10.3;-1.9;-2.2;;;;;;;;;;;;;;;;;;49.8;32;;;;;;
STG;01.06.1903 00:00;9;;12.4;-3.3;-2.8;;;;;;;;;;;;;;;;;;128.5;75;;;;;;
STG;01.07.1903 00:00;10.7;;14.3;-3.2;-2.9;;;;;;;;;;;;;;;;;;261.4;150;;;;;;
STG;01.08.1903 00:00;10.7;;15;-2.2;-2.9;;;;;;;;;;;;;;;;;;179.2;97;;;;;;
STG;01.09.1903 00:00;8.9;;12.2;-0.9;-1;;;;;;;;;;;;;;;;;;115.8;84;;;;;;
STG;01.10.1903 00:00;5.1;;8.9;-0.3;-1.2;;;;;;;;;;;;;;;;;;137.1;131;;;;;;
STG;01.11.1903 00:00;0.8;;3.3;-1;-0.8;;;;;;;;;;;;;;;;;;133.6;144;;;;;;
STG;01.12.1903 00:00;-4.8;;-2.2;-3.5;-3.2;;;;;;;;;;;;;;;;;;29;32;;;;;;
STG;01.01.1904 00:00;-5.8;;-2.3;-2.5;-3.5;;;;;;;;;;;;;;;;;;42.6;64;;;;;;
STG;01.02.1904 00:00;-2.9;;0.1;-0.7;-0.9;;;;;;;;;;;;;;;;;;89.7;140;;;;;;
STG;01.03.1904 00:00;-0.9;;2.4;-2;-1.9;;;;;;;;;;;;;;;;;;40.7;47;;;;;;
STG;01.04.1904 00:00;4.5;;8.1;0;0.3;;;;;;;;;;;;;;;;;;119.1;116;;;;;;
STG;01.05.1904 00:00;7.5;;11.3;-0.9;-0.7;;;;;;;;;;;;;;;;;;217.5;139;;;;;;
STG;01.06.1904 00:00;10;;14.4;-1.3;-1.8;;;;;;;;;;;;;;;;;;186.6;110;;;;;;
STG;01.07.1904 00:00;12.9;;17.8;0.3;-0.7;;;;;;;;;;;;;;;;;;34.1;20;;;;;;
