station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
LUG;01.10.1925 00:00;8.4;17.3;12.1;-1.1;-1.8;0.4;;;;;;;;;;;;;;;;;116.4;78;;;12810;151;;
LUG;01.11.1925 00:00;4.3;11.3;7.3;-1.1;-1.4;-0.3;;;;;;;;;;;;;;;;;79.1;47;;;5996;95;;
LUG;01.12.1925 00:00;-1.7;5.8;1.4;-3.2;-3.7;-1.9;;;;;;;;;;;;;;;;;41;51;;;7787;121;;
LUG;01.01.1926 00:00;-2.3;6.1;1;-2.8;-3.5;-1;;;;;;;;;;;;;;;;;52.4;80;;;7902;106;;
LUG;01.02.1926 00:00;2.1;9.2;5;0;0.2;0.2;;;;;;;;;;;;;;;;;126.9;207;;;7313;86;;
LUG;01.03.1926 00:00;4.9;12.2;8;-0.9;-0.3;-1.3;;;;;;;;;;;;;;;;;83.6;111;;;9771;85;;
LUG;01.04.1926 00:00;7.2;15.9;11.4;-0.9;-1.3;-0.8;;;;;;;;;;;;;;;;;155.7;113;;;11503;105;;
LUG;01.05.1926 00:00;9.8;17.2;13.5;-2.8;-2.6;-3.6;;;;;;;;;;;;;;;;;359.5;202;;;10542;88;;
LUG;01.06.1926 00:00;13;21.4;17.8;-2.6;-3.1;-3.5;;;;;;;;;;;;;;;;;232.1;135;;;13376;97;;
LUG;01.07.1926 00:00;15.4;25.8;21.4;-1.2;-2.6;-1.5;;;;;;;;;;;;;;;;;133.4;84;;;15262;98;;
LUG;01.08.1926 00:00;15.1;25.8;21;-1.1;-2.7;-1;;;;;;;;;;;;;;;;;61.2;39;;;16724;114;;
LUG;01.09.1926 00:00;14.7;25.4;19.2;1.3;0.5;3.3;;;;;;;;;;;;;;;;;102.2;62;;;14942;130;;
LUG;01.10.1926 00:00;9.3;17;12.3;-0.9;-0.9;0.1;;;;;;;;;;;;;;;;;237.9;159;;;9450;111;;
LUG;01.11.1926 00:00;7.7;12.5;9.6;1.2;2;0.9;;;;;;;;;;;;;;;;;493.2;296;;;3793;60;;
LUG;01.12.1926 00:00;1.3;9.5;4.8;0.2;-0.7;1.8;;;;;;;;;;;;;;;;;34.1;43;;;9527;148;;
LUG;01.01.1927 00:00;0.6;7.2;3;-0.8;-0.6;0.1;;;;;;;;;;;;;;;;;106.8;163;;;6073;82;;
LUG;01.02.1927 00:00;-0.5;7.1;2.7;-2.3;-2.4;-1.9;;;;;;;;;;;;;;;;;28.5;46;;;9081;106;;
LUG;01.03.1927 00:00;3.6;12.2;7.6;-1.3;-1.6;-1.3;;;;;;;;;;;;;;;;;216;286;;;11657;101;;
LUG;01.04.1927 00:00;7.5;17.1;12.4;0.1;-1;0.4;;;;;;;;;;;;;;;;;175.9;127;;;15063;138;;
LUG;01.05.1927 00:00;12.7;20.3;16.6;0.3;0.3;-0.5;;;;;;;;;;;;;;;;;125.3;71;;;12090;101;;
LUG;01.06.1927 00:00;14.4;23.3;19.7;-0.7;-1.7;-1.6;;;;;;;;;;;;;;;;;166.6;97;;;13399;98;;
LUG;01.07.1927 00:00;15.7;26.3;21.7;-0.9;-2.3;-1;;;;;;;;;;;;;;;;;156.7;99;;;16752;107;;
LUG;01.08.1927 00:00;15;26.4;20;-2.1;-2.8;-0.4;;;;;;;;;;;;;;;;;90.8;57;;;16014;109;;
LUG;01.09.1927 00:00;12.9;22.2;16.4;-1.5;-1.3;0.1;;;;;;;;;;;;;;;;;230.7;140;;;10888;94;;
LUG;01.10.1927 00:00;8.1;17.5;11.9;-1.3;-2.1;0.6;;;;;;;;;;;;;;;;;39.2;26;;;13983;165;;
LUG;01.11.1927 00:00;5.2;12;8.2;-0.2;-0.5;0.4;;;;;;;;;;;;;;;;;207.1;124;;;6230;99;;
LUG;01.12.1927 00:00;1.1;7;4.1;-0.5;-0.9;-0.7;;;;;;;;;;;;;;;;;106.6;133;;;3316;51;;
LUG;01.01.1928 00:00;0.6;7.5;3;-0.8;-0.6;0.4;;;;;;;;;;;;;;;;;31.9;49;;;6827;92;;
LUG;01.02.1928 00:00;1.4;11.3;5.5;0.5;-0.5;2.3;;;;;;;;;;;;;;;;;0;0;;;11432;134;;
LUG;01.03.1928 00:00;5;9.4;6.8;-2.1;-0.2;-4.1;;;;;;;;;;;;;;;;;225.1;298;;;3378;29;;
LUG;01.04.1928 00:00;8.6;14.7;11.5;-0.8;0.1;-2;;;;;;;;;;;;;;;;;296;214;;;9664;88;;
LUG;01.05.1928 00:00;10.2;16.4;13.3;-3;-2.2;-4.4;;;;;;;;;;;;;;;;;338.7;191;;;12718;106;;
LUG;01.06.1928 00:00;15.5;23.6;19.8;-0.6;-0.6;-1.3;;;;;;;;;;;;;;;;;136.7;80;;;13850;101;;
LUG;01.07.1928 00:00;17.7;30.1;25.1;2.5;-0.3;2.8;;;;;;;;;;;;;;;;;153.1;97;;;18491;118;;
LUG;01.08.1928 00:00;16.3;27.8;21.9;-0.2;-1.5;1;;;;;;;;;;;;;;;;;248.7;157;;;16339;111;;
LUG;01.09.1928 00:00;12.1;21.7;17;-0.9;-2.1;-0.4;;;;;;;;;;;;;;;;;127.2;77;;;11213;97;;
LUG;01.10.1928 00:00;8.3;16.3;11.5;-1.7;-1.9;-0.6;;;;;;;;;;;;;;;;;511.9;342;;;10527;124;;
LUG;01.11.1928 00:00;4.6;11.5;8.1;-0.3;-1.1;-0.1;;;;;;;;;;;;;;;;;106.5;64;;;5546;88;;
LUG;01.12.1928 00:00;-0.9;7.5;3.2;-1.4;-2.9;-0.2;;;;;;;;;;;;;;;;;34.2;43;;;7285;113;;
LUG;01.01.1929 00:00;-3.7;4.7;-0.2;-4;-4.9;-2.4;;;;;;;;;;;;;;;;;50.1;76;;;8518;115;;
LUG;01.02.1929 00:00;-4.5;3.7;-1.2;-6.2;-6.4;-5.3;;;;;;;;;;;;;;;;;1.4;2;;;8089;95;;
LUG;01.03.1929 00:00;2.3;13.6;7.3;-1.6;-2.9;0.1;;;;;;;;;;;;;;;;;20.5;27;;;13667;119;;
LUG;01.04.1929 00:00;5.6;14.2;9.7;-2.6;-2.9;-2.5;;;;;;;;;;;;;;;;;236.3;171;;;11663;107;;
LUG;01.05.1929 00:00;11.7;19.8;15.7;-0.6;-0.7;-1;;;;;;;;;;;;;;;;;251.3;141;;;13377;112;;
LUG;01.06.1929 00:00;16.1;24.6;20.2;-0.2;0;-0.3;;;;;;;;;;;;;;;;;131.4;77;;;15138;110;;
LUG;01.07.1929 00:00;16.5;27.1;22.7;0.1;-1.5;-0.2;;;;;;;;;;;;;;;;;133;84;;;17146;110;;
LUG;01.08.1929 00:00;15.1;24.7;19.9;-2.2;-2.7;-2.1;;;;;;;;;;;;;;;;;182.1;115;;;14446;98;;
LUG;01.09.1929 00:00;13.8;24.8;19.6;1.7;-0.4;2.7;;;;;;;;;;;;;;;;;6.5;4;;;16125;140;;
LUG;01.10.1929 00:00;8.5;16.6;12.5;-0.7;-1.7;-0.3;;;;;;;;;;;;;;;;;197.3;132;;;7543;89;;
LUG;01.11.1929 00:00;3.8;11.5;7.6;-0.8;-1.9;-0.1;;;;;;;;;;;;;;;;;108.4;65;;;5705;90;;
LUG;01.12.1929 00:00;1.8;9;4.9;0.3;-0.2;1.3;;;;;;;;;;;;;;;;;92;115;;;7279;113;;
LUG;01.01.1930 00:00;0.6;6.4;2.4;-1.4;-0.6;-0.7;;;;;;;;;;;;;;;;;92.8;142;;;5840;79;;
LUG;01.02.1930 00:00;0.5;6.8;2.5;-2.5;-1.4;-2.2;;;;;;;;;;;;;;;;;15.1;25;;;5577;65;;
LUG;01.03.1930 00:00;3.7;12.3;7.5;-1.4;-1.5;-1.2;;;;;;;;;;;;;;;;;112.1;148;;;9247;80;;
LUG;01.04.1930 00:00;7.7;13.6;10.6;-1.7;-0.8;-3.1;;;;;;;;;;;;;;;;;236;171;;;6189;57;;
LUG;01.05.1930 00:00;10.6;16.7;13.8;-2.5;-1.8;-4.1;;;;;;;;;;;;;;;;;199;112;;;10461;87;;
LUG;01.06.1930 00:00;15.6;24;20;-0.4;-0.5;-0.9;;;;;;;;;;;;;;;;;138.8;81;;;13428;98;;
LUG;01.07.1930 00:00;14.6;24.6;19.7;-2.9;-3.4;-2.7;;;;;;;;;;;;;;;;;181.6;115;;;15617;100;;
LUG;01.08.1930 00:00;15.1;24.1;19.5;-2.6;-2.7;-2.7;;;;;;;;;;;;;;;;;140;88;;;14256;97;;
LUG;01.09.1930 00:00;13.7;21.9;17.2;-0.7;-0.5;-0.2;;;;;;;;;;;;;;;;;209.9;127;;;12065;105;;
LUG;01.10.1930 00:00;7.5;16.2;11.2;-2;-2.7;-0.7;;;;;;;;;;;;;;;;;48.9;33;;;11222;132;;
LUG;01.11.1930 00:00;4.5;12.3;7.9;-0.5;-1.2;0.7;;;;;;;;;;;;;;;;;92.3;55;;;7294;115;;
LUG;01.12.1930 00:00;1.3;6.8;3.9;-0.7;-0.7;-0.9;;;;;;;;;;;;;;;;;30.8;39;;;7034;109;;
LUG;01.01.1931 00:00;-0.9;6.4;2;-1.8;-2.1;-0.7;;;;;;;;;;;;;;;;;22;34;;;8090;109;;
LUG;01.02.1931 00:00;-1.1;6.8;2.5;-2.5;-3;-2.2;;;;;;;;;;;;;;;;;145.7;238;;;9342;109;;
LUG;01.03.1931 00:00;1.6;9.5;5.4;-3.5;-3.6;-4;;;;;;;;;;;;;;;;;45.5;60;;;9980;87;;
LUG;01.04.1931 00:00;5.6;14.4;9.3;-3;-2.9;-2.3;;;;;;;;;;;;;;;;;61.1;44;;;11904;109;;
LUG;01.05.1931 00:00;12;19.2;15.2;-1.1;-0.4;-1.6;;;;;;;;;;;;;;;;;198.2;112;;;12426;104;;
LUG;01.06.1931 00:00;16.4;26;21.1;0.7;0.3;1.1;;;;;;;;;;;;;;;;;98.1;57;;;17012;124;;
LUG;01.07.1931 00:00;15.4;26.5;20.5;-2.1;-2.6;-0.8;;;;;;;;;;;;;;;;;170.8;108;;;17193;110;;
LUG;01.08.1931 00:00;14.6;24.4;19;-3.1;-3.2;-2.4;;;;;;;;;;;;;;;;;245.8;155;;;14138;96;;
LUG;01.09.1931 00:00;9.7;19.8;14.1;-3.8;-4.5;-2.3;;;;;;;;;;;;;;;;;109.8;67;;;14394;125;;
LUG;01.10.1931 00:00;8.1;16.1;11.5;-1.7;-2.1;-0.8;;;;;;;;;;;;;;;;;160.1;107;;;10795;127;;
LUG;01.11.1931 00:00;5.6;10.4;7.8;-0.6;-0.1;-1.2;;;;;;;;;;;;;;;;;208.7;125;;;4939;78;;
LUG;01.12.1931 00:00;-0.9;7.2;2.7;-1.9;-2.9;-0.5;;;;;;;;;;;;;;;;;12.7;16;;;10067;156;;
LUG;01.01.1932 00:00;0.2;8;3.1;-0.7;-1;0.9;;;;;;;;;;;;;;;;;21.1;32;;;9964;134;;
LUG;01.02.1932 00:00;-3.3;5.3;-0.2;-5.2;-5.2;-3.7;;;;;;;;;;;;;;;;;10.6;17;;;11550;135;;
LUG;01.03.1932 00:00;1.8;8.8;4.8;-4.1;-3.4;-4.7;;;;;;;;;;;;;;;;;64.2;85;;;10178;88;;
LUG;01.04.1932 00:00;5.9;13.2;8.8;-3.5;-2.6;-3.5;;;;;;;;;;;;;;;;;139.8;101;;;8966;82;;
LUG;01.05.1932 00:00;9.9;18.3;13.9;-2.4;-2.5;-2.5;;;;;;;;;;;;;;;;;483.1;272;;;12481;104;;
LUG;01.06.1932 00:00;13.1;21.9;17.4;-3;-3;-3;;;;;;;;;;;;;;;;;266.5;155;;;13713;100;;
LUG;01.07.1932 00:00;15.1;24.2;19.3;-3.3;-2.9;-3.1;;;;;;;;;;;;;;;;;270.8;172;;;12163;78;;
LUG;01.08.1932 00:00;16.8;28.2;22;-0.1;-1;1.4;;;;;;;;;;;;;;;;;98.8;62;;;18302;125;;
LUG;01.09.1932 00:00;15.4;24.2;18.9;1;1.2;2.1;;;;;;;;;;;;;;;;;296.1;180;;;10398;90;;
LUG;01.10.1932 00:00;7.3;15.8;11.1;-2.1;-2.9;-1.1;;;;;;;;;;;;;;;;;92.7;62;;;9743;115;;
LUG;01.11.1932 00:00;4.8;11.6;7.9;-0.5;-0.9;0;;;;;;;;;;;;;;;;;57.7;35;;;6597;104;;
LUG;01.12.1932 00:00;2.6;8.2;4.8;0.2;0.6;0.5;;;;;;;;;;;;;;;;;114.1;143;;;5784;90;;
LUG;01.01.1933 00:00;-0.6;5.5;1.9;-1.9;-1.8;-1.6;;;;;;;;;;;;;;;;;89.4;136;;;5344;72;;
LUG;01.02.1933 00:00;-0.2;7.5;2.7;-2.3;-2.1;-1.5;;;;;;;;;;;;;;;;;3.6;6;;;7518;88;;
LUG;01.03.1933 00:00;3.4;12.3;7.2;-1.7;-1.8;-1.2;;;;;;;;;;;;;;;;;103;136;;;11706;102;;
LUG;01.04.1933 00:00;7.9;16.6;11.8;-0.5;-0.6;-0.1;;;;;;;;;;;;;;;;;89.7;65;;;12873;118;;
LUG;01.05.1933 00:00;10.6;19.3;14.7;-1.6;-1.8;-1.5;;;;;;;;;;;;;;;;;109.1;61;;;12761;106;;
LUG;01.06.1933 00:00;11.6;20.5;16;-4.4;-4.5;-4.4;;;;;;;;;;;;;;;;;238.1;139;;;11225;82;;
LUG;01.07.1933 00:00;16.3;26.9;21.5;-1.1;-1.7;-0.4;;;;;;;;;;;;;;;;;60.1;38;;;18784;120;;
LUG;01.08.1933 00:00;16.1;27.8;21.4;-0.7;-1.7;1;;;;;;;;;;;;;;;;;99.9;63;;;18925;129;;
LUG;01.09.1933 00:00;13.2;22.3;17.3;-0.6;-1;0.2;;;;;;;;;;;;;;;;;171.3;104;;;10621;92;;
LUG;01.10.1933 00:00;9.4;16.5;12.3;-0.9;-0.8;-0.4;;;;;;;;;;;;;;;;;239.7;160;;;9654;114;;
LUG;01.11.1933 00:00;2.9;8.5;5.4;-3;-2.8;-3.1;;;;;;;;;;;;;;;;;212.8;128;;;3799;60;;
LUG;01.12.1933 00:00;-0.9;4.5;1.5;-3.1;-2.9;-3.2;;;;;;;;;;;;;;;;;73.8;92;;;4955;77;;
LUG;01.01.1934 00:00;-1;7.1;2.1;-1.7;-2.2;0;;;;;;;;;;;;;;;;;17.6;27;;;8688;117;;
LUG;01.02.1934 00:00;0.6;10.3;4.5;-0.5;-1.3;1.3;;;;;;;;;;;;;;;;;31.7;52;;;11227;131;;
LUG;01.03.1934 00:00;3.2;10.9;6.6;-2.3;-2;-2.6;;;;;;;;;;;;;;;;;192.1;254;;;6541;57;;
LUG;01.04.1934 00:00;8.1;16.4;11.4;-0.9;-0.4;-0.3;;;;;;;;;;;;;;;;;255;185;;;8288;76;;
LUG;01.05.1934 00:00;12.6;21.3;16.6;0.3;0.2;0.5;;;;;;;;;;;;;;;;;165.2;93;;;12749;106;;
LUG;01.06.1934 00:00;13.7;23;18.4;-2;-2.4;-1.9;;;;;;;;;;;;;;;;;127.8;75;;;15470;113;;
LUG;01.07.1934 00:00;16.5;27.5;21.9;-0.7;-1.5;0.2;;;;;;;;;;;;;;;;;236.8;150;;;16907;108;;
LUG;01.08.1934 00:00;14.6;23.9;18.6;-3.5;-3.2;-2.9;;;;;;;;;;;;;;;;;384.2;243;;;13408;91;;
LUG;01.09.1934 00:00;13.8;24.4;18;0.1;-0.4;2.3;;;;;;;;;;;;;;;;;38.5;23;;;15222;132;;
LUG;01.10.1934 00:00;7;16.9;11;-2.2;-3.2;0;;;;;;;;;;;;;;;;;107.9;72;;;13830;163;;
LUG;01.11.1934 00:00;3.3;9.6;5.9;-2.5;-2.4;-2;;;;;;;;;;;;;;;;;336.3;202;;;7193;114;;
LUG;01.12.1934 00:00;2.4;8.5;5;0.4;0.4;0.8;;;;;;;;;;;;;;;;;100.9;126;;;5087;79;;
LUG;01.01.1935 00:00;-1.4;6.2;1.4;-2.4;-2.6;-0.9;;;;;;;;;;;;;;;;;10.9;17;;;8292;112;;
LUG;01.02.1935 00:00;0.5;10.1;4.4;-0.6;-1.4;1.1;;;;;;;;;;;;;;;;;116.7;190;;;9069;106;;
LUG;01.03.1935 00:00;2.8;12.4;7;-1.9;-2.4;-1.1;;;;;;;;;;;;;;;;;2.2;3;;;14289;124;;
LUG;01.04.1935 00:00;5.8;15.1;10.2;-2.1;-2.7;-1.6;;;;;;;;;;;;;;;;;93.2;68;;;11527;105;;
LUG;01.05.1935 00:00;9.1;16.1;12.3;-4;-3.3;-4.7;;;;;;;;;;;;;;;;;247.5;139;;;8193;68;;
LUG;01.06.1935 00:00;15.1;25.7;20.1;-0.3;-1;0.8;;;;;;;;;;;;;;;;;122.9;72;;;16745;122;;
LUG;01.07.1935 00:00;16.7;27.3;21.9;-0.7;-1.3;0;;;;;;;;;;;;;;;;;89.7;57;;;18277;117;;
LUG;01.08.1935 00:00;15.2;24.2;19.4;-2.7;-2.6;-2.6;;;;;;;;;;;;;;;;;206.4;130;;;13198;90;;
LUG;01.09.1935 00:00;12.2;22.9;16.9;-1;-2;0.8;;;;;;;;;;;;;;;;;76.8;47;;;14833;129;;
LUG;01.10.1935 00:00;9.9;15.9;12.6;-0.6;-0.3;-1;;;;;;;;;;;;;;;;;330.8;221;;;5745;68;;
LUG;01.11.1935 00:00;5.7;11.1;8.1;-0.3;0;-0.5;;;;;;;;;;;;;;;;;267.9;161;;;5116;81;;
LUG;01.12.1935 00:00;-0.2;5.5;2.4;-2.2;-2.2;-2.2;;;;;;;;;;;;;;;;;233.7;292;;;4892;76;;
LUG;01.01.1936 00:00;1.7;7.2;3.7;-0.1;0.5;0.1;;;;;;;;;;;;;;;;;120.4;184;;;4457;60;;
LUG;01.02.1936 00:00;1.1;7.4;3.3;-1.7;-0.8;-1.6;;;;;;;;;;;;;;;;;90.9;148;;;7202;84;;
LUG;01.03.1936 00:00;4.9;12.6;8.1;-0.8;-0.3;-0.9;;;;;;;;;;;;;;;;;154.3;204;;;8556;74;;
LUG;01.04.1936 00:00;7.7;14.5;10.5;-1.8;-0.8;-2.2;;;;;;;;;;;;;;;;;249.6;181;;;6671;61;;
LUG;01.05.1936 00:00;11.2;19.5;15.2;-1.1;-1.2;-1.3;;;;;;;;;;;;;;;;;243.1;137;;;11363;95;;
LUG;01.06.1936 00:00;13.6;23.3;18.2;-2.2;-2.5;-1.6;;;;;;;;;;;;;;;;;206.2;120;;;12750;93;;
LUG;01.07.1936 00:00;16;24.4;20;-2.6;-2;-2.9;;;;;;;;;;;;;;;;;226.1;143;;;12428;80;;
LUG;01.08.1936 00:00;15.4;25.5;20.2;-1.9;-2.4;-1.3;;;;;;;;;;;;;;;;;51.1;32;;;17014;116;;
LUG;01.09.1936 00:00;12.7;21;16.5;-1.4;-1.5;-1.1;;;;;;;;;;;;;;;;;192.3;117;;;10793;94;;
LUG;01.10.1936 00:00;5.2;14.2;9.3;-3.9;-5;-2.7;;;;;;;;;;;;;;;;;14.3;10;;;12517;148;;
LUG;01.11.1936 00:00;3.1;10.2;6.4;-2;-2.6;-1.4;;;;;;;;;;;;;;;;;89.5;54;;;7503;119;;
LUG;01.12.1936 00:00;1;8.2;4;-0.6;-1;0.5;;;;;;;;;;;;;;;;;58;73;;;8207;127;;
LUG;01.01.1937 00:00;-0.5;6.3;2;-1.8;-1.7;-0.8;;;;;;;;;;;;;;;;;45.6;70;;;7355;99;;
LUG;01.02.1937 00:00;2.2;10.1;5.4;0.4;0.3;1.1;;;;;;;;;;;;;;;;;90.7;148;;;9838;115;;
LUG;01.03.1937 00:00;2.8;9.6;5.6;-3.3;-2.4;-3.9;;;;;;;;;;;;;;;;;265.4;352;;;6522;57;;
LUG;01.04.1937 00:00;7.2;16.4;11.4;-0.9;-1.3;-0.3;;;;;;;;;;;;;;;;;105;76;;;12848;117;;
LUG;01.05.1937 00:00;12.1;20.5;15.9;-0.4;-0.3;-0.3;;;;;;;;;;;;;;;;;172.4;97;;;12388;103;;
LUG;01.06.1937 00:00;15.5;23.8;19.4;-1;-0.6;-1.1;;;;;;;;;;;;;;;;;183.6;107;;;13848;101;;
LUG;01.07.1937 00:00;16;26;21.2;-1.4;-2;-1.3;;;;;;;;;;;;;;;;;270.6;171;;;17577;113;;
LUG;01.08.1937 00:00;16;25.4;20.5;-1.6;-1.8;-1.4;;;;;;;;;;;;;;;;;81.8;52;;;15880;108;;
LUG;01.09.1937 00:00;12.9;20.5;16.4;-1.5;-1.3;-1.6;;;;;;;;;;;;;;;;;209.6;127;;;9335;81;;
LUG;01.10.1937 00:00;9.2;15.2;12;-1.2;-1;-1.7;;;;;;;;;;;;;;;;;313.3;209;;;6000;71;;
LUG;01.11.1937 00:00;4.3;11;7.1;-1.3;-1.4;-0.6;;;;;;;;;;;;;;;;;131.2;79;;;8389;133;;
LUG;01.12.1937 00:00;0;6;2.4;-2.2;-2;-1.7;;;;;;;;;;;;;;;;;68.8;86;;;5219;81;;
LUG;01.01.1938 00:00;-1.1;6.3;1.5;-2.3;-2.3;-0.8;;;;;;;;;;;;;;;;;15.7;24;;;7676;103;;
LUG;01.02.1938 00:00;0.2;8.4;3.5;-1.5;-1.7;-0.6;;;;;;;;;;;;;;;;;23.8;39;;;10527;123;;
LUG;01.03.1938 00:00;4.8;16.9;9.9;1;-0.4;3.4;;;;;;;;;;;;;;;;;9.9;13;;;15300;133;;
LUG;01.04.1938 00:00;4.9;15.5;10.1;-2.2;-3.6;-1.2;;;;;;;;;;;;;;;;;48.4;35;;;16130;148;;
LUG;01.05.1938 00:00;9.8;16.4;13;-3.3;-2.6;-4.4;;;;;;;;;;;;;;;;;237.3;134;;;8920;74;;
LUG;01.06.1938 00:00;15.6;24.6;20.3;-0.1;-0.5;-0.3;;;;;;;;;;;;;;;;;245.8;143;;;15873;116;;
LUG;01.07.1938 00:00;15.8;25.2;20.9;-1.7;-2.2;-2.1;;;;;;;;;;;;;;;;;176.1;112;;;15898;102;;
LUG;01.08.1938 00:00;15.4;24.7;19.6;-2.5;-2.4;-2.1;;;;;;;;;;;;;;;;;294.7;186;;;13716;93;;
LUG;01.09.1938 00:00;12.6;20.1;16.3;-1.6;-1.6;-2;;;;;;;;;;;;;;;;;168.6;102;;;10067;87;;
LUG;01.10.1938 00:00;8.8;16.1;12;-1.2;-1.4;-0.8;;;;;;;;;;;;;;;;;147.3;98;;;10177;120;;
LUG;01.11.1938 00:00;4.8;12.1;8.2;-0.2;-0.9;0.5;;;;;;;;;;;;;;;;;139.6;84;;;8934;141;;
LUG;01.12.1938 00:00;0.3;6.1;2.7;-1.9;-1.7;-1.6;;;;;;;;;;;;;;;;;100.9;126;;;5005;78;;
LUG;01.01.1939 00:00;0.5;6.4;2.8;-1;-0.7;-0.7;;;;;;;;;;;;;;;;;182.4;278;;;6117;82;;
LUG;01.02.1939 00:00;1.8;9.8;4.8;-0.2;-0.1;0.8;;;;;;;;;;;;;;;;;78.4;128;;;9373;110;;
LUG;01.03.1939 00:00;2.2;10.4;5.4;-3.5;-3;-3.1;;;;;;;;;;;;;;;;;3.6;5;;;12434;108;;
LUG;01.04.1939 00:00;8.4;15.2;11.6;-0.7;-0.1;-1.5;;;;;;;;;;;;;;;;;238.7;173;;;9534;87;;
LUG;01.05.1939 00:00;9.2;15.8;12.4;-3.9;-3.2;-5;;;;;;;;;;;;;;;;;282.4;159;;;7204;60;;
LUG;01.06.1939 00:00;14;21.8;18.3;-2.1;-2.1;-3.1;;;;;;;;;;;;;;;;;301.4;176;;;12548;91;;
LUG;01.07.1939 00:00;15;23.9;19.9;-2.7;-3;-3.4;;;;;;;;;;;;;;;;;222;141;;;15549;100;;
LUG;01.08.1939 00:00;15.7;23.5;19.5;-2.6;-2.1;-3.3;;;;;;;;;;;;;;;;;331.5;210;;;12483;85;;
LUG;01.09.1939 00:00;12.7;21.4;16.4;-1.5;-1.5;-0.7;;;;;;;;;;;;;;;;;139.4;85;;;10194;88;;
LUG;01.10.1939 00:00;8.7;15.2;11.4;-1.8;-1.5;-1.7;;;;;;;;;;;;;;;;;105.4;70;;;6083;72;;
LUG;01.11.1939 00:00;5.3;12.6;8.5;0.1;-0.4;1;;;;;;;;;;;;;;;;;124.9;75;;;7503;119;;
LUG;01.12.1939 00:00;0.5;6.3;2.8;-1.8;-1.5;-1.4;;;;;;;;;;;;;;;;;78.3;98;;;4949;77;;
LUG;01.01.1940 00:00;-2.2;4.5;0.4;-3.4;-3.4;-2.6;;;;;;;;;;;;;;;;;4.1;6;;;6676;90;;
LUG;01.02.1940 00:00;-0.2;8.3;3.1;-1.9;-2.1;-0.7;;;;;;;;;;;;;;;;;13.1;21;;;8368;98;;
LUG;01.03.1940 00:00;3.6;11.2;6.9;-2;-1.6;-2.3;;;;;;;;;;;;;;;;;67.9;90;;;11145;97;;
LUG;01.04.1940 00:00;9.2;12.9;11.3;-1;0.7;-3.8;;;;;;;;;;;;;;;;;129.9;94;;;12175;111;;
LUG;01.05.1940 00:00;11.5;18.4;15.4;-0.9;-0.9;-2.4;;;;;;;;;;;;;;;;;142;80;;;12519;104;;
LUG;01.06.1940 00:00;12.9;21.6;17.2;-3.2;-3.2;-3.3;;;;;;;;;;;;;;;;;265.3;155;;;13049;95;;
LUG;01.07.1940 00:00;14.4;23.5;19.3;-3.3;-3.6;-3.8;;;;;;;;;;;;;;;;;334;212;;;15042;96;;
LUG;01.08.1940 00:00;15.3;24.7;20;-2.1;-2.5;-2.1;;;;;;;;;;;;;;;;;35.2;22;;;17378;118;;
LUG;01.09.1940 00:00;13;21.9;17.5;-0.4;-1.2;-0.2;;;;;;;;;;;;;;;;;68.4;41;;;11372;99;;
LUG;01.10.1940 00:00;9;14.9;11.8;-1.4;-1.2;-2;;;;;;;;;;;;;;;;;179.5;120;;;4954;58;;
LUG;01.11.1940 00:00;4.7;11.7;8.6;0.2;-1;0.1;;;;;;;;;;;;;;;;;136.3;82;;;7085;112;;
LUG;01.12.1940 00:00;-2.5;4.1;0.8;-3.8;-4.5;-3.6;;;;;;;;;;;;;;;;;1.5;2;;;6927;108;;
LUG;01.01.1941 00:00;-0.4;4.1;1.6;-2.2;-1.6;-3;;;;;;;;;;;;;;;;;122.1;186;;;4765;64;;
LUG;01.02.1941 00:00;-0.1;7.2;3;-2;-2;-1.8;;;;;;;;;;;;;;;;;91.8;150;;;8194;96;;
LUG;01.03.1941 00:00;3.2;11.5;7.4;-1.5;-2;-2;;;;;;;;;;;;;;;;;194.7;258;;;11682;102;;
LUG;01.04.1941 00:00;6.5;12.4;9.8;-2.5;-2;-4.3;;;;;;;;;;;;;;;;;256.4;186;;;8275;76;;
LUG;01.05.1941 00:00;8.4;15.5;12.1;-4.2;-4;-5.3;;;;;;;;;;;;;;;;;299;168;;;10623;89;;
LUG;01.06.1941 00:00;13.8;22.9;18.9;-1.5;-2.3;-2;;;;;;;;;;;;;;;;;241.6;141;;;16647;121;;
LUG;01.07.1941 00:00;16.2;25.1;21;-1.6;-1.8;-2.2;;;;;;;;;;;;;;;;;171.3;108;;;14951;96;;
LUG;01.08.1941 00:00;14.6;24.4;19.3;-2.8;-3.2;-2.4;;;;;;;;;;;;;;;;;27.9;18;;;15251;104;;
LUG;01.09.1941 00:00;11.8;22;16.8;-1.1;-2.4;-0.1;;;;;;;;;;;;;;;;;81.6;49;;;13383;116;;
LUG;01.10.1941 00:00;7.5;16.7;11.7;-1.5;-2.7;-0.2;;;;;;;;;;;;;;;;;48.1;32;;;11210;132;;
